x, y, z, debugModel / entityId (filename.yas), useSceneOrigin
-182.198923, 636.165344, 114.007554, cs_genstoryfemale / female_0 (0x40A8336E.yas) (script@ambient) (PS4), 4cc922
-182.240616, 636.405976, 114.013333, cs_genstoryfemale / female_0 (0x5075B475.yas) (script@ambient) (PS4), 4cc922
-182.259615, 636.364850, 114.014449, cs_genstoryfemale / female_0 (0x5075B475.yas) (script@ambient) (PS4), 4cc922
-182.515334, 635.566622, 114.019098, cs_genstoryfemale / female_1 (0x40A8336E.yas) (script@ambient) (PS4), 4cc922
-182.536163, 635.576677, 114.020413, cs_genstoryfemale / female_1 (0x40A8336E.yas) (script@ambient) (PS4), 4cc922
-182.757678, 635.673910, 114.016786, cs_genstoryfemale / female_1 (0x5075B475.yas) (script@ambient) (PS4), 4cc922
-182.770814, 635.667971, 114.018207, cs_genstoryfemale / female_1 (0x5075B475.yas) (script@ambient) (PS4), 4cc922
-181.354587, 635.520460, 113.642473, cs_genstoryfemale / female_0 (0x28E969C9.yas) (script@ambient) (PS4), 4cc922
-181.354587, 635.520460, 113.642473, cs_genstoryfemale / female_0 (0x61D98365.yas) (script@ambient) (PS4), 4cc922
-181.385498, 635.525413, 113.666857, cs_genstoryfemale / female_0 (0x28E969C9.yas) (script@ambient) (PS4), 4cc922
-181.385498, 635.525413, 113.666857, cs_genstoryfemale / female_0 (0x61D98365.yas) (script@ambient) (PS4), 4cc922
-181.405607, 635.488186, 113.032100, p_chair04x / chair_0 (0x61D98365.yas) (script@ambient) (PS4), 4cc922
-181.677500, 635.063000, 113.032100, p_chair04x / chair_1 (0x61D98365.yas) (script@ambient) (PS4), 4cc922
-181.755863, 635.084732, 113.698467, cs_genstoryfemale / female_1 (0x28E969C9.yas) (script@ambient) (PS4), 4cc922
-181.755863, 635.084732, 113.698467, cs_genstoryfemale / female_1 (0x61D98365.yas) (script@ambient) (PS4), 4cc922
-181.771273, 635.091837, 113.710408, cs_genstoryfemale / female_1 (0x28E969C9.yas) (script@ambient) (PS4), 4cc922
-181.771273, 635.091837, 113.710408, cs_genstoryfemale / female_1 (0x61D98365.yas) (script@ambient) (PS4), 4cc922
-169.196142, -23.729070, 97.000592, p_cigarette_cs01x / p_cigarette_cs01x (script@vignette@micah_15@micah@enter.yas) (PS4), 4cc922
-169.196142, -23.729070, 97.000592, p_cigarette_cs01x / p_cigarette_cs01x (script@vignette@micah_15@micah@exit.yas) (PS4), 4cc922
-169.196142, -23.729070, 97.000592, p_cigarette_cs01x / p_cigarette_cs01x (script@vignette@micah_15@micah@idles.yas) (PS4), 4cc922
-169.196142, -23.729070, 97.000592, p_cigarette_cs01x / p_cigarette_cs01x (script@vignette@micah_15@micah@quick_exit.yas) (PS4), 4cc922
-169.641618, -23.527238, 96.787532, cs_micahbell / micahbell (script@vignette@micah_15@micah@exit.yas) (PS4), 4cc922
-169.646411, -23.472708, 96.787968, cs_micahbell / micahbell (script@vignette@micah_15@micah@idles.yas) (PS4), 4cc922
-169.657184, -23.534106, 96.788979, cs_micahbell / micahbell (script@vignette@micah_15@micah@quick_exit.yas) (PS4), 4cc922
-169.707576, -23.551896, 96.792731, cs_micahbell / micahbell (script@vignette@micah_15@micah@enter.yas) (PS4), 4cc922
-169.821166, -23.680610, 96.883365, p_matchstick01x / p_matchstick01x (script@vignette@micah_15@micah@enter.yas) (PS4), 4cc922
-169.821166, -23.680610, 96.883365, p_matchstick01x / p_matchstick01x (script@vignette@micah_15@micah@exit.yas) (PS4), 4cc922
-169.821166, -23.680610, 96.883365, p_matchstick01x / p_matchstick01x (script@vignette@micah_15@micah@idles.yas) (PS4), 4cc922
-169.821166, -23.680610, 96.883365, p_matchstick01x / p_matchstick01x (script@vignette@micah_15@micah@quick_exit.yas) (PS4), 4cc922
-166.640900, 632.724500, 114.032100, female_skeleton / female_skeleton (script@ambient@generic@look_over_crowd@female@action.yas) (PS4), 4cc922
-166.946600, 633.119800, 114.032130, male_skeleton / male_skeleton (script@ambient@generic@look_over_crowd@male@action.yas) (PS4), 4cc922
-165.220828, -34.468130, 94.489326, cs_revswanson / revswanson (script@vignette@micah_15@swanson@quick_exit.yas) (PS4), 4cc922
-165.255785, -34.457917, 94.500693, cs_revswanson / revswanson (script@vignette@micah_15@swanson@idles.yas) (PS4), 4cc922
-165.271456, -34.478652, 94.496836, cs_revswanson / revswanson (script@vignette@micah_15@swanson@exit.yas) (PS4), 4cc922
-165.747007, -34.886742, 94.637414, p_cs_book02x / p_cs_book02x (script@vignette@micah_15@swanson@enter.yas) (PS4), 4cc922
-165.747007, -34.886742, 94.637414, p_cs_book02x / p_cs_book02x (script@vignette@micah_15@swanson@exit.yas) (PS4), 4cc922
-165.747007, -34.886742, 94.637414, p_cs_book02x / p_cs_book02x (script@vignette@micah_15@swanson@idles.yas) (PS4), 4cc922
-165.747007, -34.886742, 94.637414, p_cs_book02x / p_cs_book02x (script@vignette@micah_15@swanson@quick_exit.yas) (PS4), 4cc922
-165.814217, -34.912394, 94.864227, cs_revswanson / revswanson (script@vignette@micah_15@swanson@enter.yas) (PS4), 4cc922
-149.165126, -16.429247, 96.190372, cs_abigailroberts / abigail (script@vignette@itm@abigail_item_1@action_b_far.yas) (PS4), c92222
-149.898600, -30.892960, 96.130280, cs_hoseamatthews / hosea (script@vignette@hosea_5@wnt_action.yas) (PS4), c92222
-149.898600, -30.892960, 96.130280, player_zero / arthur (script@vignette@hosea_5@wnt_action.yas) (PS4), c92222
-148.164455, -22.209008, 94.280730, p_harmonica01x / harmonica (0x9F9C593B.yas) (script@vignette) (PS4), 4cc922
-148.164455, -22.209008, 94.280730, p_harmonica01x / harmonica (0x20213057.yas) (script@vignette) (PS4), 4cc922
-148.164455, -22.209008, 94.280730, p_harmonica01x / harmonica (0xD35A5EF8.yas) (script@vignette) (PS4), 4cc922
-148.164455, -22.209008, 94.280730, p_harmonica01x / harmonica (script@vignette@music@charles_2@p1_normal@base.yas) (PS4), 4cc922
-148.434342, -16.984727, 95.753172, cs_jackmarston / jack (script@vignette@itm@abigail_item_1@action_b_far.yas) (PS4), 4cc922
-147.079193, -17.143901, 95.852997, p_stickfirepoker01x / stick (script@vignette@itm@abigail_item_1@action_b_far.yas) (PS4), 4cc922
-147.079193, -17.143901, 95.852997, p_stickfirepoker01x / stick (script@vignette@itm@abigail_item_1@positive_response.yas) (PS4), 4cc922
-147.196437, -16.956885, 96.004711, p_stickfirepoker01x / stick (script@vignette@itm@abigail_item_1@action_idle.yas) (PS4), 4cc922
-147.485846, -16.961204, 95.806343, cs_jackmarston / jack (script@vignette@itm@abigail_item_1@positive_response.yas) (PS4), 4cc922
-147.551722, -17.150600, 95.794219, cs_jackmarston / jack (script@vignette@itm@abigail_item_1@action_idle.yas) (PS4), 4cc922
-147.707100, -16.343591, 96.174791, cs_abigailroberts / abigail (script@vignette@itm@abigail_item_1@positive_response.yas) (PS4), 4cc922
-147.967311, -16.190990, 96.263195, cs_abigailroberts / abigail (script@vignette@itm@abigail_item_1@action_idle.yas) (PS4), 4cc922
-144.023297, -19.282430, 96.205825, p_sawmeat01x / saw (script@vignette@pearson_3@base_outro.yas) (PS4), 4cc922
-144.187912, -19.257054, 95.308079, p_cs_deercarcass / carcass (script@vignette@pearson_3@base_outro.yas) (PS4), 4cc922
-144.232100, -19.184654, 96.255931, a_c_deer_01 / deer (script@ambient@campfiregeneral@butcher_deer_skin_carcass@action.yas) (PS4), 4cc922
-144.251803, -19.284969, 97.738111, p_cs_meathanger01x / hanger (0x86E033C5.yas) (script@ambient) (PS4), 4cc922
-144.263019, -19.225386, 97.754257, p_cs_meathanger01x / hanger (0x86E033C5.yas) (script@ambient) (PS4), 4cc922
-144.263019, -19.225386, 97.754257, p_cs_meathanger01x / hanger (0x808586EF.yas) (script@ambient) (PS4), 4cc922
-144.280423, -19.276737, 97.739487, p_cs_meathanger01x / hanger (script@ambient@campfiregeneral@butcher_deer_skin_carcass@action.yas) (PS4), 4cc922
-144.287690, -19.294283, 97.785499, p_cs_meathanger01x / hanger (0x808586EF.yas) (script@ambient) (PS4), 4cc922
-144.289338, -17.998551, 95.769199, a_c_deer_01 / deer (script@ambient@campfiregeneral@butcher_gut_deer@action.yas) (PS4), 4cc922
-144.304410, -21.092464, 96.088870, male_skeleton / male_skeleton (script@ambient@campfiregeneral@butcher_hang_unhang_rabbit@hang@hang.yas) (PS4), 4cc922
-144.304702, -17.701939, 95.155058, p_deerguts01x / deerguts (script@ambient@campfiregeneral@butcher_gut_deer@action.yas) (PS4), 4cc922
-144.305291, -19.412810, 95.682903, a_c_rabbit_01 / a_c_rabbit_01 (script@ambient@campfiregeneral@butcher_hang_unhang_rabbit@unhang@unhang.yas) (PS4), 4cc922
-144.323366, -18.350254, 96.111573, cs_genstorymale / genstorymale (script@ambient@campfiregeneral@butcher_gut_deer@action.yas) (PS4), 4cc922
-144.356069, -17.101763, 96.111573, cs_genstorymale / genstorymale (script@ambient@campfiregeneral@butcher_gut_deer@action.yas) (PS4), 4cc922
-144.357334, -20.055565, 96.089799, male_skeleton / male_skeleton (script@ambient@campfiregeneral@butcher_hang_unhang_rabbit@unhang@unhang.yas) (PS4), 4cc922
-144.368261, -20.581721, 95.922623, p_knife03x / knife (script@ambient@campfiregeneral@butcher_deer_skin_carcass@action.yas) (PS4), 4cc922
-144.399982, -19.288903, 97.734570, p_rabbitnoose_01x / noose (script@ambient@campfiregeneral@butcher_hang_unhang_rabbit@hang@hang.yas) (PS4), 4cc922
-144.399982, -19.288903, 97.734570, p_rabbitnoose_01x / noose (script@ambient@campfiregeneral@butcher_hang_unhang_rabbit@unhang@unhang.yas) (PS4), 4cc922
-144.434202, -19.239543, 95.683013, a_c_rabbit_01 / a_c_rabbit_01 (script@ambient@campfiregeneral@butcher_hang_unhang_rabbit@unhang@unhang.yas) (PS4), 4cc922
-144.481741, -20.349689, 96.092467, male_skeleton / male (script@ambient@campfiregeneral@butcher_deer_skin_carcass@action.yas) (PS4), 4cc922
-143.219372, -47.470759, 95.190128, s_dynamitewick01x / dynamitewick01 (script@vignette@itm@lenny_item_1@action.yas) (PS4), 4cc922
-143.219372, -47.470759, 95.190128, s_dynamitewick01x / dynamitewick01 (script@vignette@itm@lenny_item_1@base.yas) (PS4), 4cc922
-143.267904, -47.151291, 95.203725, s_dynamitehusk01x / dynamitehusk01 (script@vignette@itm@lenny_item_1@action.yas) (PS4), 4cc922
-143.270350, -47.150911, 95.209193, s_dynamitehusk01x / dynamitehusk01 (script@vignette@itm@lenny_item_1@base.yas) (PS4), 4cc922
-143.330517, -47.094541, 95.299268, p_knittingneedle01x / knittingneedle01 (script@vignette@itm@lenny_item_1@base.yas) (PS4), 4cc922
-143.335275, -47.097026, 95.303214, p_knittingneedle01x / knittingneedle01 (script@vignette@itm@lenny_item_1@action.yas) (PS4), 4cc922
-143.382707, -36.317313, 95.575947, cs_revswanson / swanson (script@vignette@camp_fire@swanson_1@enter.yas) (PS4), 4cc922
-143.462357, -47.362805, 95.193880, s_flask01x / flask01 (script@vignette@itm@lenny_item_1@action.yas) (PS4), 4cc922
-143.462357, -47.362805, 95.193880, s_flask01x / flask01 (script@vignette@itm@lenny_item_1@base.yas) (PS4), 4cc922
-143.513302, -46.629359, 94.374668, p_chairfolding02x / chairfolding02 (script@vignette@itm@lenny_item_1@action.yas) (PS4), 4cc922
-143.513373, -46.629365, 94.374625, p_chairfolding02x / chairfolding02 (script@vignette@itm@lenny_item_1@base.yas) (PS4), 4cc922
-143.520850, -20.300067, 95.217493, a_c_rabbit_01 / a_c_rabbit_01 (script@ambient@campfiregeneral@butcher_hang_unhang_rabbit@hang@hang.yas) (PS4), 4cc922
-143.529132, -46.597018, 95.418226, cs_lenny / ig_lenny (script@vignette@itm@lenny_item_1@action.yas) (PS4), 4cc922
-143.529132, -46.597018, 95.418226, cs_lenny / ig_lenny (script@vignette@itm@lenny_item_1@base.yas) (PS4), 4cc922
-143.566134, -47.281897, 95.195033, s_bearfat01x / bearfat01 (script@vignette@itm@lenny_item_1@action.yas) (PS4), 4cc922
-143.566134, -47.281897, 95.195033, s_bearfat01x / bearfat01 (script@vignette@itm@lenny_item_1@base.yas) (PS4), 4cc922
-142.000020, -42.168961, 95.089530, cs_genstorymale / key_male_b (script@vignette@camp_fire@sean_1@exit.yas) (PS4), 4cc922
-142.000025, -42.168971, 95.089531, cs_genstorymale / key_male_b (script@vignette@camp_fire@micah_6@exit.yas) (PS4), 4cc922
-142.016443, -42.175966, 95.071186, cs_genstorymale / key_male_b (script@vignette@camp_fire@john_5@exit.yas) (PS4), 4cc922
-142.016444, -42.175967, 95.071186, cs_hoseamatthews / hosea (script@vignette@camp_fire@hosea_4@exit.yas) (PS4), 4cc922
-142.016444, -42.175967, 95.071186, cs_johnmarston / john (script@vignette@camp_fire@john_4@exit.yas) (PS4), 4cc922
-142.016446, -42.175972, 95.071185, cs_genstorymale / key_male_a (script@vignette@camp_fire@pearson_2@base_outro.yas) (PS4), 4cc922
-142.016713, -42.176517, 95.042092, cs_genstorymale / key_male (script@vignette@camp_fire@uncle_3@exit.yas) (PS4), 4cc922
-142.018368, -42.176650, 95.113315, cs_genstorymale / key_male_a (script@vignette@camp_fire@dutch_1@exit.yas) (PS4), 4cc922
-142.022690, -42.181182, 95.006753, cs_genstorymale / key_male_a (script@vignette@camp_fire@bill_5@base_outro.yas) (PS4), 4cc922
-142.022690, -42.181190, 95.006753, cs_uncle / uncle (0x9A72320A.yas) (script@vignette) (PS4), 4cc922
-142.022690, -42.181190, 95.006753, cs_uncle / uncle (0x73E88489.yas) (script@vignette) (PS4), 4cc922
-142.022691, -42.181183, 95.006753, cs_genstorymale / key_male_b (script@vignette@camp_fire@pearson_1@base_outro.yas) (PS4), 4cc922
-142.022691, -42.181183, 95.006753, cs_micahbell / micah (script@vignette@itm@micah_item_1@base.yas) (PS4), 4cc922
-142.022691, -42.181183, 95.006753, cs_micahbell / micah (script@vignette@itm@micah_item_1@base_outro.yas) (PS4), 4cc922
-142.022691, -42.181198, 95.006753, cs_uncle / uncle (script@vignette@music@uncle_susan_karen_sean_1@outro_base.yas) (PS4), 4cc922
-142.022755, -42.181117, 95.022200, cs_genstorymale / key_male_a (script@vignette@camp_fire@susan_2@exit.yas) (PS4), 4cc922
-142.063397, -23.749140, 96.479816, a_c_deer_01 / deer (script@vignette@wrk@lenny_work_1@action.yas) (PS4), 4cc922
-142.063397, -23.749140, 96.479816, a_c_deer_01 / deer (script@vignette@wrk@lenny_work_1@base.yas) (PS4), 4cc922
-142.087379, -22.258539, 95.892528, p_filletknife01x / knife (script@vignette@wrk@lenny_work_1@action.yas) (PS4), 4cc922
-142.088412, -22.258608, 95.893860, p_filletknife01x / knife (script@vignette@wrk@lenny_work_1@base.yas) (PS4), 4cc922
-142.121933, -34.687447, 95.637136, cs_hoseamatthews / hosea (script@vignette@camp_fire@hosea_5@enter.yas) (PS4), 4cc922
-142.205258, -23.336335, 96.592002, a_c_deer_01 / deer (script@vignette@wrk@charles_work_1@base.yas) (PS4), 4cc922
-142.205258, -23.336339, 96.592002, a_c_deer_01 / deer (script@vignette@wrk@charles_work_1@action.yas) (PS4), 4cc922
-142.214883, -23.730018, 96.105512, cs_lenny / lenny (script@vignette@wrk@lenny_work_1@action.yas) (PS4), 4cc922
-142.214883, -23.730018, 96.105512, cs_lenny / lenny (script@vignette@wrk@lenny_work_1@base.yas) (PS4), 4cc922
-142.314476, -40.664728, 95.598893, cs_hoseamatthews / hosea (script@vignette@camp_fire@hosea_4@enter.yas) (PS4), 4cc922
-142.952702, -46.989999, 95.282300, s_dynamitehusk01x / dynamitehusk02 (script@vignette@itm@lenny_item_1@action.yas) (PS4), 4cc922
-142.952702, -46.989999, 95.282300, s_dynamitehusk01x / dynamitehusk02 (script@vignette@itm@lenny_item_1@base.yas) (PS4), 4cc922
-141.006180, -43.267131, 95.616987, cs_genstorymale / gen_male_a (script@vignette@camp_fire@john_4@exit.yas) (PS4), 4cc922
-141.032400, -22.690298, 95.980710, a_c_deer_01 / deer (0xB60934C1.yas) (script@ambient) (PS4), 4cc922
-141.032550, -22.690488, 95.980666, a_c_deer_01 / deer (0xB60934C1.yas) (script@ambient) (PS4), 4cc922
-141.091535, -43.041657, 95.602183, cs_genstorymale / gen_male_b (script@vignette@camp_fire@uncle_4@exit.yas) (PS4), 4cc922
-141.145722, -43.336526, 95.619524, cs_genstorymale / gen_male (script@vignette@camp_fire@hosea_7@exit.yas) (PS4), 4cc922
-141.154016, -43.131270, 95.570825, cs_genstorymale / gen_male (script@vignette@camp_fire@hosea_1@exit.yas) (PS4), 4cc922
-141.154016, -43.131270, 95.570825, cs_genstorymale / gen_male_c (script@vignette@camp_fire@john_5@exit.yas) (PS4), 4cc922
-141.166539, -43.141536, 95.507503, cs_genstorymale / gen_male_b (script@vignette@camp_fire@bill_5@base_outro.yas) (PS4), 4cc922
-141.166591, -43.141513, 95.507388, cs_javierescuella / javier (script@vignette@music@javier_3@action.yas) (PS4), 4cc922
-141.166591, -43.141513, 95.507388, cs_javierescuella / javier (script@vignette@music@javier_3@base.yas) (PS4), 4cc922
-141.172041, -41.974391, 95.145263, p_stickfirepoker01x / key_stick (script@vignette@camp_fire@john_2@exit.yas) (PS4), 4cc922
-141.173866, -43.023161, 95.597990, cs_genstorymale / gen_male_a (script@vignette@camp_fire@dutch_1@exit.yas) (PS4), 4cc922
-141.178335, -43.308203, 95.630246, cs_genstoryfemale / gen_female (script@vignette@camp_fire@hosea_5@enter.yas) (PS4), 4cc922
-141.178335, -43.308203, 95.630246, cs_genstoryfemale / gen_female (script@vignette@camp_fire@hosea_5@exit.yas) (PS4), 4cc922
-141.203335, -41.945921, 95.123327, p_stickfirepoker01x / stick (script@vignette@camp_fire@uncle_3@exit.yas) (PS4), 4cc922
-141.210222, -43.148922, 94.813326, cs_genstorymale / gen_male_b (script@vignette@camp_fire@micah_6@exit.yas) (PS4), 4cc922
-141.219527, -43.121442, 95.597561, cs_genstorymale / gen_male_d (script@vignette@camp_fire@john_1@exit.yas) (PS4), 4cc922
-141.233973, -42.106812, 95.042464, p_bottle001x / bottle (script@vignette@camp_fire@bill_1@exit.yas) (PS4), 4cc922
-141.235100, -57.823700, 93.932100, cs_genstorymale / male (script@ambient@generic@throwing_knife@action.yas) (PS4), 4cc922
-141.235100, -57.823700, 93.932100, w_melee_knife05 / knife (script@ambient@generic@throwing_knife@action.yas) (PS4), 4cc922
-141.247135, -41.783150, 95.110348, p_cs_newspaper_03x / newspaper (script@vignette@micah_18@micah_trans_from.yas) (PS4), 4cc922
-141.262053, -39.994450, 95.178565, cs_genstorymale / gen_male_a (script@vignette@camp_fire@strauss_1@exit.yas) (PS4), 4cc922
-141.273123, -41.874653, 95.604913, cs_billwilliamson / bill (script@vignette@camp_fire@bill_1@exit.yas) (PS4), 4cc922
-141.287022, -41.975954, 95.604123, cs_genstorymale / key_male (script@vignette@camp_fire@bill_4@exit.yas) (PS4), 4cc922
-141.305261, -41.933978, 95.605526, cs_johnmarston / john (script@vignette@camp_fire@john_1@exit.yas) (PS4), 4cc922
-141.307559, -41.857111, 95.605704, cs_genstoryfemale / key_female (script@vignette@camp_fire@javier_2@exit.yas) (PS4), 4cc922
-141.310945, -41.951135, 95.606301, cs_genstorymale / key_male_a (script@vignette@camp_fire@hosea_1@exit.yas) (PS4), 4cc922
-141.311145, -40.604404, 95.612928, cs_genstorymale / gen_male (script@vignette@camp_fire@javier_3@exit.yas) (PS4), 4cc922
-141.317233, -39.872957, 95.038811, cs_genstorymale / gen_male_c (script@vignette@camp_fire@bill_4@exit.yas) (PS4), 4cc922
-141.323426, -39.877961, 95.006753, cs_genstorymale / gen_male_c (script@vignette@camp_fire@bill_5@base_outro.yas) (PS4), 4cc922
-141.323601, -39.878130, 95.084992, cs_johnmarston / john (script@vignette@hosea_8@outro_base.yas) (PS4), 4cc922
-141.323601, -39.878130, 95.084992, cs_johnmarston / john (script@vignette@hosea_8@outro_base_alt.yas) (PS4), 4cc922
-141.327397, -21.553776, 96.171017, cs_mrpearson / mrpearson (script@vignette@charles_4@action_a.yas) (PS4), 4cc922
-141.330797, -21.949097, 96.145818, male_skeleton / male (script@ambient@campfiregeneral@butcher_clear_rabbit_table@action.yas) (PS4), 4cc922
-141.332316, -41.855746, 95.605368, cs_hoseamatthews / hosea (script@vignette@camp_fire@hosea_2@exit.yas) (PS4), 4cc922
-141.341777, -22.924398, 95.903231, p_cs_meatbowl01x / meatbowl (script@vignette@pearson_6@base_outro.yas) (PS4), 4cc922
-141.345641, -39.836878, 95.095213, cs_genstorymale / gen_female (script@vignette@camp_fire@sean_1@exit.yas) (PS4), 4cc922
-141.365106, -41.832110, 95.608245, cs_genstorymale / key_male_a (script@vignette@camp_fire@javier_1@exit.yas) (PS4), 4cc922
-141.372147, -41.743435, 95.612330, cs_genstorymale / key_male_b (script@vignette@camp_fire@javier_3@exit.yas) (PS4), 4cc922
-141.393273, -21.947959, 96.089945, cs_mrpearson / pearson (script@vignette@pearson_6@action.yas) (PS4), 4cc922
-141.393283, -21.947957, 96.090005, cs_mrpearson / pearson (script@vignette@pearson_6@base_intro.yas) (PS4), 4cc922
-141.401532, -21.741603, 96.087750, cs_mrpearson / pearson (script@vignette@pearson_3@base_outro.yas) (PS4), 4cc922
-141.402640, -21.533623, 96.171027, cs_mrpearson / mrpearson (script@vignette@charles_4@base.yas) (PS4), 4cc922
-141.419499, -22.810112, 95.889255, p_cs_meatbowl01x / meatbowl (script@vignette@pearson_6@base_intro.yas) (PS4), 4cc922
-141.419620, -41.962815, 95.156655, p_stickfirepoker01x / stick (script@vignette@camp_fire@hosea_5@enter.yas) (PS4), 4cc922
-141.419620, -41.962815, 95.156655, p_stickfirepoker01x / stick (script@vignette@camp_fire@hosea_5@exit.yas) (PS4), 4cc922
-141.430550, -22.386905, 95.920303, p_cs_rabbithead01x / 0x5B5D2B62 (script@vignette@charles_4@action_a.yas) (PS4), 4cc922
-141.442831, -43.262722, 95.667380, cs_genstorymale / gen_male_b (0x0BD16BB9.yas) (script@vignette) (PS4), 4cc922
-141.442831, -43.262722, 95.667380, cs_genstorymale / gen_male_b (0x1E6B196D.yas) (script@vignette) (PS4), 4cc922
-141.442831, -43.262722, 95.667380, cs_genstorymale / gen_male_b (0x8C53552D.yas) (script@vignette) (PS4), 4cc922
-141.442831, -43.262722, 95.667380, cs_genstorymale / gen_male_b (0xD90240EC.yas) (script@vignette) (PS4), 4cc922
-141.442831, -43.262722, 95.667380, cs_genstorymale / gen_male_b (0xFFC2A7C0.yas) (script@vignette) (PS4), 4cc922
-141.442871, -43.262719, 95.667380, cs_genstorymale / gen_male_b (script@vignette@ambient@av_jack_action@normal@action.yas) (PS4), 4cc922
-141.454904, -21.805730, 96.054392, p_knifesharpener01x / knifesharpener01 (script@vignette@charles_4@action_b.yas) (PS4), 4cc922
-141.456577, -43.273963, 95.493492, cs_genstorymale / gen_male_b (script@vignette@camp_fire@arthur_1@action_a_back.yas) (PS4), 4cc922
-141.456577, -43.273963, 95.493492, cs_genstorymale / gen_male_b (script@vignette@camp_fire@arthur_1@action_b.yas) (PS4), 4cc922
-141.456577, -43.273963, 95.493492, cs_genstorymale / gen_male_b (script@vignette@camp_fire@arthur_1@action_c.yas) (PS4), 4cc922
-141.456577, -43.273963, 95.493492, cs_genstorymale / gen_male_b (script@vignette@camp_fire@arthur_1@action_d.yas) (PS4), 4cc922
-141.456577, -43.273963, 95.493492, cs_genstorymale / gen_male_b (script@vignette@camp_fire@arthur_1@action_e.yas) (PS4), 4cc922
-141.456577, -43.273963, 95.493492, cs_genstorymale / gen_male_b (script@vignette@camp_fire@arthur_1@action_f.yas) (PS4), 4cc922
-141.456577, -43.273963, 95.493492, cs_genstorymale / gen_male_b (script@vignette@camp_fire@arthur_1@action_g.yas) (PS4), 4cc922
-141.456577, -43.273963, 95.493492, cs_genstorymale / gen_male_b (script@vignette@camp_fire@arthur_1@action_h.yas) (PS4), 4cc922
-141.456866, -43.273730, 95.502662, cs_genstorymale / gen_male_b (script@vignette@camp_fire@arthur_1@action_a_front.yas) (PS4), 4cc922
-141.456866, -43.273730, 95.502662, cs_genstorymale / gen_male_b (script@vignette@camp_fire@arthur_1@action_i.yas) (PS4), 4cc922
-141.459402, -21.691849, 96.089049, cs_mrpearson / pearson (script@vignette@pearson_speech_low_food_1@base_outro.yas) (PS4), 4cc922
-141.459402, -21.691850, 96.078475, cs_mrpearson / pearson (script@vignette@pearson_speech_low_food_1@exit_action.yas) (PS4), 4cc922
-141.461216, -41.937549, 95.058271, p_cigarette_cs01x / cigarette (script@vignette@itm@micah_item_1@base_outro.yas) (PS4), 4cc922
-141.479327, -41.866136, 95.066256, w_revolver_cattleman01 / revolver (script@vignette@itm@micah_item_1@action.yas) (PS4), 4cc922
-141.489998, -21.882627, 96.171380, cs_mrpearson / mrpearson (script@vignette@charles_4@action_b.yas) (PS4), 4cc922
-141.490641, -42.359701, 94.559876, p_bottle01x / bottle (script@vignette@camp_fire@pearson_2@base_outro.yas) (PS4), 4cc922
-141.492214, -41.801407, 95.086500, p_cs_rag02x / rag (script@vignette@itm@micah_item_1@action.yas) (PS4), 4cc922
-141.501501, -41.868094, 95.146530, p_cs_rag02x / rag (script@vignette@itm@micah_item_1@base.yas) (PS4), 4cc922
-141.523974, -21.880166, 96.171391, cs_mrpearson / mrpearson (script@vignette@charles_4@action_b_alt_front.yas) (PS4), 4cc922
-141.525901, -41.941112, 95.088883, w_revolver_cattleman01 / revolver (script@vignette@itm@micah_item_1@base.yas) (PS4), 4cc922
-141.551217, -42.207483, 95.089374, p_bottlejd01x / bottle (script@vignette@music@sean_1_p1a2_quiet@base.yas) (PS4), 4cc922
-141.558620, -42.161239, 95.139641, p_bottlejd01x / bottle (script@vignette@music@sean_1_p1a2_quiet@action.yas) (PS4), 4cc922
-141.564232, -21.849338, 96.171378, cs_mrpearson / mrpearson (script@vignette@charles_4@action_b_alt_right.yas) (PS4), 4cc922
-141.569528, -21.875440, 96.171404, cs_mrpearson / mrpearson (script@vignette@charles_4@action_b_alt_left.yas) (PS4), 4cc922
-141.571646, -42.364784, 94.505825, p_bottlebeer01x_new / 0x2514AFB4 (script@vignette@camp_fire@pearson_1@base_outro.yas) (PS4), 4cc922
-141.583374, -42.172235, 95.139588, p_bottlejd01x / uncle_bottle (0x73E88489.yas) (script@vignette) (PS4), 4cc922
-141.583374, -42.172235, 95.139589, p_bottlejd01x / uncle_bottle (0x9A72320A.yas) (script@vignette) (PS4), 4cc922
-141.589760, -21.794376, 96.000604, p_knifesharpener01x / knifesharpener01 (script@vignette@charles_4@action_b_alt_front.yas) (PS4), 4cc922
-141.590138, -42.001321, 96.023179, cs_genstorymale / gen_male_c (0x0BD16BB9.yas) (script@vignette) (PS4), 4cc922
-141.590138, -42.001321, 96.023179, cs_genstorymale / gen_male_c (0x1E6B196D.yas) (script@vignette) (PS4), 4cc922
-141.590138, -42.001321, 96.023179, cs_genstorymale / gen_male_c (0x8C53552D.yas) (script@vignette) (PS4), 4cc922
-141.590138, -42.001321, 96.023179, cs_genstorymale / gen_male_c (0xD90240EC.yas) (script@vignette) (PS4), 4cc922
-141.590138, -42.001321, 96.023179, cs_genstorymale / gen_male_c (0xFFC2A7C0.yas) (script@vignette) (PS4), 4cc922
-141.590178, -42.001318, 96.023179, cs_genstorymale / gen_male_c (script@vignette@ambient@av_jack_action@normal@action.yas) (PS4), 4cc922
-141.594281, -42.055221, 95.200870, p_bottlebeer01x / bottle (script@vignette@camp_fire@javier_3@exit.yas) (PS4), 4cc922
-141.597222, -42.171145, 95.151085, p_bottlejd01x / uncle_bottle (script@vignette@music@uncle_susan_karen_sean_1@outro_base.yas) (PS4), 4cc922
